#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.970917,0.000000,0.000000,3.152875,2.811000,0.041250,9.225917
0.000000,0.000000,2.977208,0.000000,0.000000,3.059250,2.593833,0.042334,9.421042
0.000000,0.000000,3.126458,0.000000,0.000000,3.136000,2.578708,0.042417,9.283958
0.000000,0.000000,2.993958,0.000000,0.000000,3.166833,2.891833,0.042875,9.202125
0.000000,0.000000,3.099208,0.000000,0.000000,2.964458,2.853833,0.042166,9.681833
0.000000,0.000000,3.088500,0.000000,0.000000,3.053542,2.875625,0.044875,9.397583
0.000000,0.000000,3.286750,0.000000,0.000000,3.120625,2.954500,0.058291,9.659875
0.000000,0.000000,3.631792,0.000000,0.000000,2.838625,3.049625,0.045917,10.340208
0.000000,0.000000,3.316166,0.000000,0.000000,3.029042,2.798916,0.041666,9.719792
0.000000,0.000000,3.233667,0.000000,0.000000,3.047083,2.876625,0.416958,9.516208
0.000000,0.000000,3.409792,0.000000,0.000000,2.973125,2.415666,0.039750,10.237041
0.000000,0.000000,2.408584,0.000000,0.000000,2.780625,2.753584,0.038334,8.161209
0.000000,0.000000,2.668792,0.000000,0.000000,2.923333,2.761292,0.036291,8.612750
0.000000,0.000000,2.705750,0.000000,0.000000,3.004292,2.595250,0.039083,8.836625
0.000000,0.000000,2.817791,0.000000,0.000000,3.234250,2.485417,0.039833,8.863208
0.000000,0.000000,2.870958,0.000000,0.000000,3.250000,2.826792,0.039375,8.987375
0.000000,0.000000,2.630250,0.000000,0.000000,3.043375,2.926625,0.038541,9.182583
0.000000,0.000000,2.931167,0.000000,0.000000,3.097041,3.003000,0.042666,9.365708
0.000000,0.000000,3.058209,0.000000,0.000000,3.295667,3.081917,0.042417,9.629667
0.000000,0.000000,2.885875,0.000000,0.000000,3.289875,3.057458,0.042000,9.742625
0.000000,0.000000,2.986000,0.000000,0.000000,2.989333,2.720791,0.042916,9.814500
0.000000,0.000000,2.976166,0.000000,0.000000,3.153334,2.957042,0.042125,9.172583
0.000000,0.000000,3.044875,0.000000,0.000000,2.995000,2.831334,0.042792,9.577458
0.000000,0.000000,2.921875,0.000000,0.000000,3.104000,2.924958,0.042709,9.232417
0.000000,0.000000,2.943000,0.000000,0.000000,3.002500,2.973625,0.042125,9.460708
0.000000,0.000000,3.113792,0.000000,0.000000,3.006208,2.698208,0.042125,9.612208
0.000000,0.000000,3.063334,0.000000,0.000000,3.072166,2.980709,0.042000,9.251458
0.000000,0.000000,2.852000,0.000000,0.000000,2.945083,3.142500,0.042792,9.411208
0.000000,0.000000,3.215334,0.000000,0.000000,2.986292,3.068959,0.044834,9.778792
0.000000,0.000000,3.062792,0.000000,0.000000,3.093917,3.072791,0.043000,9.600167
0.000000,0.000000,2.936167,0.000000,0.000000,3.001792,2.844666,0.046542,9.605292
0.000000,0.000000,3.320583,0.000000,0.000000,2.977875,3.259875,0.047042,9.681333
0.000000,0.000000,3.356250,0.000000,0.000000,2.974292,2.921584,0.041916,10.115500
0.000000,0.000000,2.889083,0.000000,0.000000,2.962750,2.749875,0.042459,9.273000
0.000000,0.000000,3.078208,0.000000,0.000000,2.708042,2.915291,0.423417,9.291334
0.000000,0.000000,3.212417,0.000000,0.000000,2.832000,2.821459,0.035500,9.715792
0.000000,0.000000,2.557250,0.000000,0.000000,3.143458,2.762833,0.035917,8.578959
0.000000,0.000000,2.582500,0.000000,0.000000,3.095250,2.782875,0.038834,8.937292
0.000000,0.000000,2.439875,0.000000,0.000000,3.308334,3.024709,0.038041,8.755167
0.000000,0.000000,2.696083,0.000000,0.000000,3.428291,2.637334,0.038916,9.492250
0.000000,0.000000,2.779125,0.000000,0.000000,3.053666,3.048375,0.038083,9.248958
0.000000,0.000000,2.882500,0.000000,0.000000,2.982750,2.941250,0.042333,9.448750
0.000000,0.000000,3.165166,0.000000,0.000000,2.972875,2.846375,0.039584,9.591833
0.000000,0.000000,2.959292,0.000000,0.000000,3.358667,3.470375,0.043208,9.229041
0.000000,0.000000,3.210917,0.000000,0.000000,3.525666,3.255333,0.038000,10.501500
0.000000,0.000000,2.650125,0.000000,0.000000,3.185542,2.770791,0.039375,9.889875
0.000000,0.000000,2.855750,0.000000,0.000000,3.005916,2.839875,0.038917,9.236208
0.000000,0.000000,3.068000,0.000000,0.000000,2.922958,3.147208,0.041583,9.377208
0.000000,0.000000,2.871666,0.000000,0.000000,3.400458,2.945083,0.041750,9.424208
0.000000,0.000000,2.878833,0.000000,0.000000,3.442417,3.713458,0.041792,9.669833
0.000000,0.000000,2.895083,0.000000,0.000000,3.354834,3.520042,0.042500,10.531792
