#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,3.179708,0.000000,0.000000,2.566084,2.631958,0.515709,8.906042
0.000000,0.000000,3.352292,0.000000,0.000000,3.677584,3.263834,0.402542,9.583542
0.000000,0.000000,3.333083,0.000000,0.000000,2.668458,2.322750,0.037667,11.144791
0.000000,0.000000,2.517084,0.000000,0.000000,3.009417,2.345791,0.036250,7.907958
0.000000,0.000000,2.491292,0.000000,0.000000,2.975042,2.180166,0.039750,8.297250
0.000000,0.000000,2.749541,0.000000,0.000000,3.064791,2.644833,0.039791,8.393583
0.000000,0.000000,2.683208,0.000000,0.000000,2.898833,2.383791,0.044125,8.904584
0.000000,0.000000,3.000875,0.000000,0.000000,2.971542,2.295291,0.042625,8.793042
0.000000,0.000000,2.953916,0.000000,0.000000,2.922792,2.922041,0.043208,8.744875
0.000000,0.000000,2.994542,0.000000,0.000000,2.965500,2.330750,0.042250,9.358458
0.000000,0.000000,2.947208,0.000000,0.000000,3.324333,2.360041,0.370958,8.748708
0.000000,0.000000,3.008458,0.000000,0.000000,2.726750,1.858083,0.033458,9.533875
0.000000,0.000000,2.842917,0.000000,0.000000,2.984208,2.352125,0.038500,7.858250
0.000000,0.000000,2.781041,0.000000,0.000000,3.120541,2.002834,0.037959,8.579917
0.000000,0.000000,2.892750,0.000000,0.000000,2.920625,2.384083,0.037542,8.442583
0.000000,0.000000,2.818709,0.000000,0.000000,3.460417,2.583791,0.042000,8.525292
0.000000,0.000000,3.092375,0.000000,0.000000,3.207667,2.226875,0.041417,9.685375
0.000000,0.000000,2.958667,0.000000,0.000000,3.169500,2.388959,0.042333,8.897125
0.000000,0.000000,3.132250,0.000000,0.000000,3.192709,2.658333,0.041834,9.209458
0.000000,0.000000,3.343292,0.000000,0.000000,3.265792,2.818666,0.040750,9.712833
0.000000,0.000000,3.144875,0.000000,0.000000,3.305667,2.809084,0.041750,9.740625
0.000000,0.000000,3.042959,0.000000,0.000000,3.181750,2.124083,0.042083,9.672875
0.000000,0.000000,2.977500,0.000000,0.000000,3.170334,2.367084,0.042542,8.787334
0.000000,0.000000,3.158000,0.000000,0.000000,3.141458,2.321166,0.041625,9.223833
