frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
379,1012.633333,15.935417,2,0,0.011083,15.946500
380,1012.666667,16.282542,2,0,0.011250,16.293792
381,1012.700000,16.132667,2,0,0.018958,16.151625
382,1012.733333,16.375792,2,0,0.020000,16.395792
383,1012.766667,16.149125,2,0,0.018750,16.167875
384,1012.800000,16.095917,2,0,0.020333,16.116250
385,1012.833333,17.239000,2,0,0.018292,17.257292
386,1012.866667,17.264375,2,0,0.017958,17.282333
387,1012.900000,17.204792,2,0,0.014417,17.219209
388,1012.933333,16.475792,2,0,0.017833,16.493625
389,1012.966667,17.219292,2,0,0.016167,17.235459
390,1013.000000,17.532417,2,0,0.025541,17.557958
391,1013.033333,17.180709,2,0,0.016583,17.197292
392,1013.066667,17.264000,2,0,0.024917,17.288917
393,1013.100000,15.463042,2,0,0.008458,15.471500
394,1013.133333,16.040750,2,0,0.017625,16.058375
395,1013.166667,17.003208,2,0,0.011250,17.014458
396,1013.200000,15.657000,2,0,0.008792,15.665792
397,1013.233333,15.927916,2,0,0.009125,15.937041
398,1013.266667,16.113500,2,0,0.024791,16.138291
399,1013.300000,16.055083,2,0,0.024875,16.079958
400,1013.333333,16.491833,2,0,0.022000,16.513833
401,1013.366667,16.470666,2,0,0.019125,16.489791
402,1013.400000,17.184333,2,0,0.015583,17.199916
403,1013.433333,16.501250,2,0,0.026834,16.528084
404,1013.466667,16.689125,2,0,0.016458,16.705583
405,1013.500000,16.873583,2,0,0.019167,16.892750
406,1013.533333,16.689542,2,0,0.008125,16.697667
407,1013.566667,16.496500,2,0,0.018459,16.514959
408,1013.600000,16.688042,2,0,0.022042,16.710084
409,1013.633333,16.355084,2,0,0.018916,16.374000
410,1013.666667,16.867959,2,0,0.019208,16.887167
411,1013.700000,15.721500,2,0,0.018417,15.739917
412,1013.733333,16.434666,2,0,0.031084,16.465750
413,1013.766667,16.453917,2,0,0.019000,16.472917
414,1013.800000,16.052333,2,0,0.018458,16.070791
415,1013.833333,16.570709,2,0,0.013583,16.584292
416,1013.866667,16.296167,2,0,0.011708,16.307875
417,1013.900000,15.773333,2,0,0.016750,15.790083
418,1013.933333,15.922833,2,0,0.007875,15.930708
419,1013.966667,16.140500,2,0,0.024000,16.164500
420,1014.000000,16.174041,2,0,0.018709,16.192750
421,1014.033333,15.794250,2,0,0.025333,15.819583
422,1014.066667,16.025959,2,0,0.029500,16.055459
423,1014.100000,14.459208,2,0,0.009208,14.468416
424,1014.133333,15.156667,2,0,0.008166,15.164833
425,1014.166667,16.144250,2,0,0.018542,16.162792
426,1014.200000,15.955541,2,0,0.028542,15.984083
427,1014.233333,15.734584,2,0,0.028041,15.762625
428,1014.266667,15.526833,2,0,0.023000,15.549833
429,1014.300000,14.718209,2,0,0.024125,14.742334
430,1014.333333,16.219375,2,0,0.019584,16.238959
431,1014.366667,15.980625,2,0,0.016833,15.997458
432,1014.400000,16.553791,2,0,0.018292,16.572083
433,1014.433333,16.175833,2,0,0.024125,16.199958
434,1014.466667,15.952375,2,0,0.010083,15.962458
435,1014.500000,16.469167,2,0,0.019750,16.488917
436,1014.533333,15.892166,2,0,0.014500,15.906666
437,1014.566667,15.877333,2,0,0.018417,15.895750
438,1014.600000,15.638291,2,0,0.012750,15.651041
439,1014.633333,15.621916,2,0,0.016500,15.638416
440,1014.666667,15.799000,2,0,0.017709,15.816709
441,1014.700000,15.654500,2,0,0.028166,15.682666
442,1014.733333,15.702583,2,0,0.027583,15.730166
443,1014.766667,16.022666,2,0,0.030834,16.053500
444,1014.800000,15.860041,2,0,0.016834,15.876875
445,1014.833333,15.514500,2,0,0.022084,15.536584
446,1014.866667,15.622750,2,0,0.027708,15.650458
447,1014.900000,16.213875,2,0,0.017167,16.231042
448,1014.933333,16.133333,2,0,0.006875,16.140208
449,1014.966667,16.699791,2,0,0.034917,16.734708
450,1015.000000,16.793959,2,0,0.010916,16.804875
451,1015.033333,16.393542,2,0,0.019875,16.413417
452,1015.066667,16.433667,2,0,0.009958,16.443625
453,1015.100000,16.317500,2,0,0.010208,16.327708
454,1015.133333,16.362166,2,0,0.008625,16.370791
455,1015.166667,16.437042,2,0,0.010792,16.447834
456,1015.200000,16.655500,2,0,0.015250,16.670750
457,1015.233333,15.930750,2,0,0.011209,15.941959
458,1015.266667,16.113375,2,0,0.006417,16.119792
459,1015.300000,16.112167,2,0,0.012292,16.124459
460,1015.333333,15.930041,2,0,0.010209,15.940250
461,1015.366667,16.107500,2,0,0.011792,16.119292
462,1015.400000,16.196583,2,0,0.007250,16.203833
463,1015.433333,15.748209,2,0,0.022875,15.771084
464,1015.466667,15.682417,2,0,0.010833,15.693250
465,1015.500000,15.759500,2,0,0.010500,15.770000
466,1015.533333,15.808417,2,0,0.007583,15.816000
467,1015.566667,15.141750,2,0,0.009000,15.150750
468,1015.600000,16.330750,2,0,0.015125,16.345875
469,1015.633333,15.121625,2,0,0.010375,15.132000
470,1015.666667,16.385292,2,0,0.017375,16.402667
471,1015.700000,15.549417,2,0,0.011458,15.560875
472,1015.733333,15.102041,2,0,0.016125,15.118166
473,1015.766667,15.231166,2,0,0.008417,15.239583
474,1015.800000,15.291375,2,0,0.011208,15.302583
475,1015.833333,14.756042,2,0,0.011458,14.767500
476,1015.866667,15.214750,2,0,0.011291,15.226041
477,1015.900000,14.636584,2,0,0.010125,14.646709
478,1015.933333,14.504584,2,0,0.011083,14.515667
479,1015.966667,15.443583,2,0,0.011875,15.455458
480,1016.000000,14.344583,2,0,0.009625,14.354208
481,1016.033333,14.514375,2,0,0.010333,14.524708
482,1016.066667,14.962917,2,0,0.010875,14.973792
483,1016.100000,14.616416,2,0,0.011167,14.627583
484,1016.133333,14.124416,2,0,0.010334,14.134750
485,1016.166667,15.624000,2,0,0.009041,15.633041
486,1016.200000,14.265583,2,0,0.009667,14.275250
487,1016.233333,14.642209,2,0,0.010583,14.652792
488,1016.266667,14.645167,2,0,0.009958,14.655125
489,1016.300000,14.321250,2,0,0.010500,14.331750
490,1016.333333,15.265209,2,0,0.009500,15.274709
491,1016.366667,15.439708,2,0,0.010750,15.450458
492,1016.400000,14.005708,2,0,0.010583,14.016291
493,1016.433333,14.147375,2,0,0.009500,14.156875
494,1016.466667,14.026333,2,0,0.011250,14.037583
495,1016.500000,14.594458,2,0,0.011834,14.606292
496,1016.533333,14.274375,2,0,0.011334,14.285709
497,1016.566667,14.305792,2,0,0.011416,14.317208
498,1016.600000,14.391042,2,0,0.011458,14.402500
499,1016.633333,14.294709,2,0,0.011583,14.306292
500,1016.666667,14.218583,2,0,0.011459,14.230042
501,1016.700000,13.903500,2,0,0.011541,13.915041
502,1016.733333,14.199042,2,0,0.010583,14.209625
