frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
350,1011.666667,7.932125,2,0,0.017208,7.949333
351,1011.700000,8.759250,2,0,0.015334,8.774584
352,1011.733333,8.589000,2,0,0.012333,8.601333
353,1011.766667,8.783500,2,0,0.017000,8.800500
354,1011.800000,8.578542,2,0,0.018333,8.596875
355,1011.833333,8.688375,2,0,0.010750,8.699125
356,1011.866667,9.173042,2,0,0.010000,9.183042
357,1011.900000,9.231250,2,0,0.019708,9.250958
358,1011.933333,9.594708,2,0,0.014542,9.609250
359,1011.966667,8.976500,2,0,0.019584,8.996084
360,1012.000000,9.356833,2,0,0.007125,9.363958
361,1012.033333,9.337708,2,0,0.013708,9.351416
362,1012.066667,8.899958,2,0,0.017833,8.917791
363,1012.100000,9.072334,2,0,0.019750,9.092084
364,1012.133333,8.622292,2,0,0.009083,8.631375
365,1012.166667,7.826458,2,0,0.020375,7.846833
366,1012.200000,8.616875,2,0,0.016125,8.633000
367,1012.233333,7.977667,2,0,0.008666,7.986333
368,1012.266667,7.064875,2,0,0.018167,7.083042
369,1012.300000,7.248875,2,0,0.020042,7.268917
370,1012.333333,8.152625,2,0,0.018792,8.171417
371,1012.366667,8.601375,2,0,0.009833,8.611208
372,1012.400000,7.632292,2,0,0.005541,7.637833
373,1012.433333,6.865791,2,0,0.008584,6.874375
374,1012.466667,7.092875,2,0,0.007500,7.100375
375,1012.500000,7.961250,2,0,0.007708,7.968958
376,1012.533333,8.249500,2,0,0.019959,8.269459
377,1012.566667,7.973167,2,0,0.011500,7.984667
378,1012.600000,8.443583,2,0,0.024333,8.467916
379,1012.633333,9.542041,2,0,0.012250,9.554291
380,1012.666667,8.679167,2,0,0.017250,8.696417
381,1012.700000,8.948250,2,0,0.023791,8.972041
382,1012.733333,9.005750,2,0,0.020708,9.026458
383,1012.766667,8.531959,2,0,0.014750,8.546709
384,1012.800000,8.728334,2,0,0.010333,8.738667
385,1012.833333,8.473750,2,0,0.011000,8.484750
386,1012.866667,9.021375,2,0,0.020959,9.042334
387,1012.900000,8.583708,2,0,0.006209,8.589917
388,1012.933333,8.277000,2,0,0.025375,8.302375
389,1012.966667,8.700958,2,0,0.018584,8.719542
390,1013.000000,8.749458,2,0,0.009583,8.759041
391,1013.033333,8.570500,2,0,0.005000,8.575500
392,1013.066667,6.902500,2,0,0.005041,6.907541
393,1013.100000,7.841791,2,0,0.005834,7.847625
394,1013.133333,7.754708,2,0,0.018917,7.773625
395,1013.166667,8.394875,2,0,0.015625,8.410500
396,1013.200000,8.104167,2,0,0.016875,8.121042
397,1013.233333,8.660708,2,0,0.014834,8.675542
398,1013.266667,9.154458,2,0,0.010709,9.165167
399,1013.300000,8.492250,2,0,0.009291,8.501541
400,1013.333333,9.075125,2,0,0.009625,9.084750
401,1013.366667,8.958416,2,0,0.007167,8.965583
402,1013.400000,8.872833,2,0,0.018500,8.891333
403,1013.433333,9.123459,2,0,0.007916,9.131375
404,1013.466667,8.953041,2,0,0.017334,8.970375
405,1013.500000,8.828833,2,0,0.011375,8.840208
406,1013.533333,8.864250,2,0,0.020625,8.884875
407,1013.566667,8.512125,2,0,0.008959,8.521084
408,1013.600000,9.330834,2,0,0.010500,9.341334
409,1013.633333,8.501833,2,0,0.009625,8.511458
410,1013.666667,8.631667,2,0,0.015167,8.646834
411,1013.700000,8.948292,2,0,0.009625,8.957917
412,1013.733333,9.239167,2,0,0.014417,9.253584
413,1013.766667,7.693541,2,0,0.007875,7.701416
414,1013.800000,6.656167,2,0,0.007083,6.663250
415,1013.833333,7.399500,2,0,0.012375,7.411875
416,1013.866667,7.548666,2,0,0.013459,7.562125
417,1013.900000,7.954042,2,0,0.010375,7.964417
418,1013.933333,8.083208,2,0,0.020167,8.103375
419,1013.966667,8.143459,2,0,0.017375,8.160834
420,1014.000000,8.714875,2,0,0.010708,8.725583
421,1014.033333,7.745875,2,0,0.005000,7.750875
422,1014.066667,8.453875,2,0,0.019292,8.473167
423,1014.100000,8.328250,2,0,0.020292,8.348542
424,1014.133333,8.278041,2,0,0.018167,8.296208
425,1014.166667,8.662500,2,0,0.017291,8.679791
426,1014.200000,8.856250,2,0,0.018959,8.875209
427,1014.233333,9.228750,2,0,0.007750,9.236500
428,1014.266667,9.054125,2,0,0.014917,9.069042
429,1014.300000,8.817375,2,0,0.012167,8.829542
430,1014.333333,9.627583,2,0,0.009209,9.636792
431,1014.366667,9.368125,2,0,0.009541,9.377666
432,1014.400000,9.544542,2,0,0.009916,9.554458
433,1014.433333,10.114250,2,0,0.010500,10.124750
434,1014.466667,8.014250,2,0,0.005542,8.019792
435,1014.500000,7.784542,2,0,0.008042,7.792584
436,1014.533333,7.266958,2,0,0.020209,7.287167
437,1014.566667,8.009875,2,0,0.009375,8.019250
438,1014.600000,8.890709,2,0,0.017416,8.908125
439,1014.633333,9.308958,2,0,0.009084,9.318042
440,1014.666667,8.978750,2,0,0.016916,8.995666
441,1014.700000,9.212417,2,0,0.005917,9.218334
442,1014.733333,8.543459,2,0,0.007250,8.550709
443,1014.766667,8.678958,2,0,0.019167,8.698125
444,1014.800000,9.579834,2,0,0.007208,9.587042
445,1014.833333,8.898416,2,0,0.007000,8.905416
446,1014.866667,8.826250,2,0,0.019667,8.845917
447,1014.900000,10.180917,2,0,0.010500,10.191417
448,1014.933333,9.834584,2,0,0.022791,9.857375
449,1014.966667,9.169125,2,0,0.016541,9.185666
450,1015.000000,9.780333,2,0,0.017667,9.798000
451,1015.033333,9.284500,2,0,0.018417,9.302917
452,1015.066667,9.677792,2,0,0.009500,9.687292
453,1015.100000,9.948708,2,0,0.014542,9.963250
454,1015.133333,9.255167,2,0,0.011625,9.266792
455,1015.166667,9.241167,2,0,0.016792,9.257959
456,1015.200000,9.686792,2,0,0.031667,9.718459
457,1015.233333,9.288167,2,0,0.010833,9.299000
458,1015.266667,10.193333,2,0,0.012875,10.206208
459,1015.300000,7.851375,2,0,0.006500,7.857875
460,1015.333333,7.406833,2,0,0.008375,7.415208
461,1015.366667,7.786291,2,0,0.017500,7.803791
462,1015.400000,7.922500,2,0,0.008125,7.930625
463,1015.433333,7.949834,2,0,0.010333,7.960167
464,1015.466667,8.848667,2,0,0.009667,8.858334
465,1015.500000,9.028083,2,0,0.009125,9.037208
466,1015.533333,9.512958,2,0,0.010625,9.523583
467,1015.566667,9.671875,2,0,0.010667,9.682542
468,1015.600000,9.953000,2,0,0.009417,9.962417
469,1015.633333,9.202000,2,0,0.019917,9.221917
470,1015.666667,8.893792,2,0,0.011250,8.905042
471,1015.700000,9.113625,2,0,0.012125,9.125750
472,1015.733333,9.408375,2,0,0.007959,9.416334
473,1015.766667,9.218917,2,0,0.009333,9.228250
474,1015.800000,9.189959,2,0,0.016375,9.206334
475,1015.833333,10.040166,2,0,0.010625,10.050791
476,1015.866667,10.361875,2,0,0.016916,10.378791
477,1015.900000,10.397167,2,0,0.011000,10.408167
478,1015.933333,9.803625,2,0,0.015833,9.819458
479,1015.966667,9.322333,2,0,0.016208,9.338541
480,1016.000000,9.471417,2,0,0.006041,9.477458
481,1016.033333,9.752459,2,0,0.008833,9.761292
482,1016.066667,9.665333,2,0,0.010583,9.675916
483,1016.100000,8.369458,2,0,0.008625,8.378083
484,1016.133333,7.757750,2,0,0.008584,7.766334
485,1016.166667,7.384791,2,0,0.011250,7.396041
486,1016.200000,7.406292,2,0,0.008291,7.414583
487,1016.233333,7.714917,2,0,0.017875,7.732792
488,1016.266667,8.045542,2,0,0.008000,8.053542
489,1016.300000,8.375167,2,0,0.006500,8.381667
490,1016.333333,9.797583,2,0,0.017542,9.815125
491,1016.366667,9.460917,2,0,0.019167,9.480084
492,1016.400000,9.167459,2,0,0.008125,9.175584
493,1016.433333,9.491834,2,0,0.009625,9.501459
494,1016.466667,9.677792,2,0,0.018083,9.695875
495,1016.500000,9.755250,2,0,0.011875,9.767125
496,1016.533333,8.234834,2,0,0.008875,8.243709
497,1016.566667,10.432417,2,0,0.011250,10.443667
498,1016.600000,9.964292,2,0,0.019458,9.983750
499,1016.633333,9.391208,2,0,0.019292,9.410500
500,1016.666667,9.795791,2,0,0.009584,9.805375
501,1016.700000,9.976584,2,0,0.017958,9.994542
502,1016.733333,9.393583,2,0,0.010959,9.404542
503,1016.766667,9.441958,2,0,0.009834,9.451792
504,1016.800000,9.306917,2,0,0.013625,9.320542
505,1016.833333,9.490166,2,0,0.018792,9.508958
506,1016.866667,9.132167,2,0,0.018042,9.150209
507,1016.900000,9.203625,2,0,0.007250,9.210875
508,1016.933333,9.624875,2,0,0.015708,9.640583
509,1016.966667,9.817250,2,0,0.015333,9.832583
